team_safe,team,combo_ids,combo_names,appearances,wins,win_rate,mid_detected_count,sample_matches
Team Falcons,Team Falcons,2|68|84,2|68|84,1,0,0.000,0,8449465357
Team Falcons,Team Falcons,2|68|89,2|68|89,1,0,0.000,0,8449465357
Team Falcons,Team Falcons,2|68|94,2|68|94,1,0,0.000,0,8449465357
Team Falcons,Team Falcons,2|69|100,2|69|100,1,0,0.000,0,8446587536
Team Falcons,Team Falcons,2|69|114,2|69|114,1,0,0.000,0,8446587536
Team Falcons,Team Falcons,2|69|120,2|69|120,1,0,0.000,0,8515218704
Team Falcons,Team Falcons,2|69|123,2|69|123,1,0,0.000,0,8526490115
Team Falcons,Team Falcons,2|69|137,2|69|137,1,0,0.000,0,8446587536
Team Falcons,Team Falcons,2|69|96,2|69|96,1,0,0.000,0,8526490115
Team Falcons,Team Falcons,2|69|97,2|69|97,1,0,0.000,0,8446587536
Team Falcons,Team Falcons,2|7|108,2|7|108,1,0,0.000,0,8449465357
Team Falcons,Team Falcons,2|7|128,2|7|128,1,0,0.000,0,8449465357
Team Falcons,Team Falcons,2|7|38,2|7|38,1,0,0.000,0,8449465357
Team Falcons,Team Falcons,2|7|53,2|7|53,1,0,0.000,0,8449465357
Team Falcons,Team Falcons,2|7|68,2|7|68,1,0,0.000,0,8449465357
Team Falcons,Team Falcons,2|7|84,2|7|84,1,0,0.000,0,8449465357
Team Falcons,Team Falcons,2|7|89,2|7|89,1,0,0.000,0,8449465357
Team Falcons,Team Falcons,2|7|94,2|7|94,1,0,0.000,0,8449465357
Team Falcons,Team Falcons,2|70|126,2|70|126,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,2|70|89,2|70|89,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,2|70|96,2|70|96,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,2|72|100,2|72|100,1,0,0.000,0,8539982033
Team Falcons,Team Falcons,2|72|120,2|72|120,1,0,0.000,0,8539982033
Team Falcons,Team Falcons,2|72|129,2|72|129,1,0,0.000,0,8539982033
Team Falcons,Team Falcons,2|79|102,2|79|102,1,0,0.000,0,8515218704
Team Falcons,Team Falcons,2|79|120,2|79|120,1,0,0.000,0,8515218704
Team Falcons,Team Falcons,2|79|128,2|79|128,1,0,0.000,0,8526490115
Team Falcons,Team Falcons,2|79|96,2|79|96,1,0,0.000,0,8526490115
Team Falcons,Team Falcons,2|84|108,2|84|108,1,0,0.000,0,8449465357
Team Falcons,Team Falcons,2|84|128,2|84|128,1,0,0.000,0,8449465357
Team Falcons,Team Falcons,2|84|89,2|84|89,1,0,0.000,0,8449465357
Team Falcons,Team Falcons,2|84|94,2|84|94,1,0,0.000,0,8449465357
Team Falcons,Team Falcons,2|89|108,2|89|108,1,0,0.000,0,8449465357
Team Falcons,Team Falcons,2|89|109,2|89|109,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,2|89|120,2|89|120,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,2|89|123,2|89|123,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,2|89|126,2|89|126,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,2|89|128,2|89|128,1,0,0.000,0,8449465357
Team Falcons,Team Falcons,2|89|131,2|89|131,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,2|89|94,2|89|94,1,0,0.000,0,8449465357
Team Falcons,Team Falcons,2|94|108,2|94|108,1,0,0.000,0,8449465357
Team Falcons,Team Falcons,2|94|128,2|94|128,1,0,0.000,0,8449465357
Team Falcons,Team Falcons,2|95|101,2|95|101,1,0,0.000,0,8538849304
Team Falcons,Team Falcons,2|95|120,2|95|120,1,0,0.000,0,8538849304
Team Falcons,Team Falcons,2|95|123,2|95|123,1,0,0.000,0,8538849304
Team Falcons,Team Falcons,2|95|145,2|95|145,1,0,0.000,0,8538849304
Team Falcons,Team Falcons,2|95|97,2|95|97,1,0,0.000,0,8538849304
Team Falcons,Team Falcons,2|96|109,2|96|109,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,2|96|120,2|96|120,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,2|96|126,2|96|126,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,2|96|128,2|96|128,1,0,0.000,0,8526490115
Team Falcons,Team Falcons,2|96|131,2|96|131,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,2|97|100,2|97|100,1,0,0.000,0,8446587536
Team Falcons,Team Falcons,2|97|101,2|97|101,1,0,0.000,0,8538849304
Team Falcons,Team Falcons,2|97|102,2|97|102,1,0,0.000,0,8446587536
Team Falcons,Team Falcons,2|97|114,2|97|114,1,0,0.000,0,8446587536
Team Falcons,Team Falcons,2|97|120,2|97|120,1,0,0.000,0,8538849304
Team Falcons,Team Falcons,2|97|123,2|97|123,1,0,0.000,0,8538849304
Team Falcons,Team Falcons,2|97|128,2|97|128,1,0,0.000,0,8446587536
Team Falcons,Team Falcons,2|97|137,2|97|137,1,0,0.000,0,8446587536
Team Falcons,Team Falcons,2|97|145,2|97|145,1,0,0.000,0,8538849304
Team Falcons,Team Falcons,21|109|120,21|109|120,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,21|109|123,21|109|123,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,21|109|131,21|109|131,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,21|120|123,21|120|123,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,21|120|131,21|120|131,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,21|123|131,21|123|131,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,21|38|123,21|38|123,1,0,0.000,0,8526600683
Team Falcons,Team Falcons,21|38|49,21|38|49,1,0,0.000,0,8526600683
Team Falcons,Team Falcons,21|38|53,21|38|53,1,0,0.000,0,8526600683
Team Falcons,Team Falcons,21|38|63,21|38|63,1,0,0.000,0,8526600683
Team Falcons,Team Falcons,21|38|64,21|38|64,1,0,0.000,0,8526600683
Team Falcons,Team Falcons,21|38|70,21|38|70,1,0,0.000,0,8526600683
Team Falcons,Team Falcons,21|38|96,21|38|96,1,0,0.000,0,8526600683
Team Falcons,Team Falcons,21|49|109,21|49|109,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,21|49|120,21|49|120,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,21|49|131,21|49|131,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,21|49|53,21|49|53,1,0,0.000,0,8526600683
Team Falcons,Team Falcons,21|49|59,21|49|59,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,21|49|63,21|49|63,1,0,0.000,0,8526600683
Team Falcons,Team Falcons,21|49|64,21|49|64,1,0,0.000,0,8526600683
Team Falcons,Team Falcons,21|49|70,21|49|70,1,0,0.000,0,8526600683
Team Falcons,Team Falcons,21|49|89,21|49|89,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,21|53|123,21|53|123,1,0,0.000,0,8526600683
Team Falcons,Team Falcons,21|53|63,21|53|63,1,0,0.000,0,8526600683
Team Falcons,Team Falcons,21|53|64,21|53|64,1,0,0.000,0,8526600683
Team Falcons,Team Falcons,21|53|70,21|53|70,1,0,0.000,0,8526600683
Team Falcons,Team Falcons,21|53|96,21|53|96,1,0,0.000,0,8526600683
Team Falcons,Team Falcons,21|59|109,21|59|109,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,21|59|120,21|59|120,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,21|59|123,21|59|123,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,21|59|131,21|59|131,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,21|59|89,21|59|89,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,21|59|96,21|59|96,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,21|63|123,21|63|123,1,0,0.000,0,8526600683
Team Falcons,Team Falcons,21|63|64,21|63|64,1,0,0.000,0,8526600683
Team Falcons,Team Falcons,21|63|70,21|63|70,1,0,0.000,0,8526600683
Team Falcons,Team Falcons,21|63|96,21|63|96,1,0,0.000,0,8526600683
Team Falcons,Team Falcons,21|64|123,21|64|123,1,0,0.000,0,8526600683
Team Falcons,Team Falcons,21|64|70,21|64|70,1,0,0.000,0,8526600683
Team Falcons,Team Falcons,21|64|96,21|64|96,1,0,0.000,0,8526600683
Team Falcons,Team Falcons,21|70|123,21|70|123,1,0,0.000,0,8526600683
Team Falcons,Team Falcons,21|70|96,21|70|96,1,0,0.000,0,8526600683
Team Falcons,Team Falcons,21|89|109,21|89|109,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,21|89|120,21|89|120,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,21|89|123,21|89|123,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,21|89|131,21|89|131,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,21|89|96,21|89|96,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,21|96|109,21|96|109,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,21|96|120,21|96|120,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,21|96|131,21|96|131,1,0,0.000,0,8517299077
Team Falcons,Team Falcons,22|46|126,22|46|126,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,22|46|49,22|46|49,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,22|46|64,22|46|64,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,22|46|65,22|46|65,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,22|46|70,22|46|70,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,22|46|89,22|46|89,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,22|46|96,22|46|96,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,22|49|126,22|49|126,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,22|49|64,22|49|64,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,22|49|65,22|49|65,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,22|49|70,22|49|70,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,22|49|89,22|49|89,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,22|49|96,22|49|96,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,22|64|126,22|64|126,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,22|64|65,22|64|65,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,22|64|70,22|64|70,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,22|64|89,22|64|89,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,22|64|96,22|64|96,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,22|65|126,22|65|126,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,22|65|70,22|65|70,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,22|65|89,22|65|89,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,22|65|96,22|65|96,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,22|70|126,22|70|126,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,22|70|89,22|70|89,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,22|70|96,22|70|96,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,22|89|126,22|89|126,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,22|89|96,22|89|96,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,22|96|126,22|96|126,1,0,0.000,0,8576076065
Team Falcons,Team Falcons,25|101|128,25|101|128,1,0,0.000,0,8524864184
Team Falcons,Team Falcons,25|101|129,25|101|129,1,0,0.000,0,8524864184
Team Falcons,Team Falcons,25|128|129,25|128|129,1,0,0.000,0,8524864184
Team Falcons,Team Falcons,25|49|101,25|49|101,1,0,0.000,0,8524864184
Team Falcons,Team Falcons,25|49|128,25|49|128,1,0,0.000,0,8524864184
Team Falcons,Team Falcons,25|49|129,25|49|129,1,0,0.000,0,8524864184
Team Falcons,Team Falcons,25|49|59,25|49|59,1,0,0.000,0,8524864184
Team Falcons,Team Falcons,25|49|61,25|49|61,1,0,0.000,0,8524864184
Team Falcons,Team Falcons,25|49|66,25|49|66,1,0,0.000,0,8524864184
Team Falcons,Team Falcons,25|49|96,25|49|96,1,0,0.000,0,8524864184
Team Falcons,Team Falcons,25|59|101,25|59|101,1,0,0.000,0,8524864184
Team Falcons,Team Falcons,25|59|128,25|59|128,1,0,0.000,0,8524864184
Team Falcons,Team Falcons,25|59|129,25|59|129,1,0,0.000,0,8524864184
Team Falcons,Team Falcons,25|59|61,25|59|61,1,0,0.000,0,8524864184
Team Falcons,Team Falcons,25|59|66,25|59|66,1,0,0.000,0,8524864184
Team Falcons,Team Falcons,25|59|96,25|59|96,1,0,0.000,0,8524864184
Team Falcons,Team Falcons,25|61|101,25|61|101,1,0,0.000,0,8524864184
Team Falcons,Team Falcons,25|61|128,25|61|128,1,0,0.000,0,8524864184
Team Falcons,Team Falcons,25|61|129,25|61|129,1,0,0.000,0,8524864184
Team Falcons,Team Falcons,25|61|66,25|61|66,1,0,0.000,0,8524864184
Team Falcons,Team Falcons,25|61|96,25|61|96,1,0,0.000,0,8524864184
Team Falcons,Team Falcons,25|66|101,25|66|101,1,0,0.000,0,8524864184
Team Falcons,Team Falcons,25|66|128,25|66|128,1,0,0.000,0,8524864184
Team Falcons,Team Falcons,25|66|129,25|66|129,1,0,0.000,0,8524864184
Team Falcons,Team Falcons,25|66|96,25|66|96,1,0,0.000,0,8524864184
Team Falcons,Team Falcons,25|96|101,25|96|101,1,0,0.000,0,8524864184
Team Falcons,Team Falcons,25|96|128,25|96|128,1,0,0.000,0,8524864184
Team Falcons,Team Falcons,25|96|129,25|96|129,1,0,0.000,0,8524864184
Team Falcons,Team Falcons,26|100|108,26|100|108,1,0,0.000,0,8538982213
Team Falcons,Team Falcons,26|100|114,26|100|114,1,0,0.000,0,8538982213
Team Falcons,Team Falcons,26|100|123,26|100|123,1,0,0.000,0,8538982213
Team Falcons,Team Falcons,26|100|137,26|100|137,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,26|100|138,26|100|138,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,26|100|145,26|100|145,1,0,0.000,0,8538982213
Team Falcons,Team Falcons,26|102|128,26|102|128,1,0,0.000,0,8514117469
Team Falcons,Team Falcons,26|108|114,26|108|114,1,0,0.000,0,8538982213
Team Falcons,Team Falcons,26|108|123,26|108|123,1,0,0.000,0,8538982213
Team Falcons,Team Falcons,26|108|145,26|108|145,1,0,0.000,0,8538982213
Team Falcons,Team Falcons,26|114|120,26|114|120,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|114|123,26|114|123,1,0,0.000,0,8538982213
Team Falcons,Team Falcons,26|114|145,26|114|145,1,0,0.000,0,8538982213
Team Falcons,Team Falcons,26|123|145,26|123|145,1,0,0.000,0,8538982213
Team Falcons,Team Falcons,26|137|138,26|137|138,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,26|28|100,26|28|100,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,26|28|137,26|28|137,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,26|28|138,26|28|138,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,26|28|38,26|28|38,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,26|28|45,26|28|45,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,26|28|72,26|28|72,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,26|28|95,26|28|95,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,26|28|98,26|28|98,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,26|32|114,26|32|114,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|32|120,26|32|120,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|32|35,26|32|35,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|32|37,26|32|37,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|32|54,26|32|54,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|32|66,26|32|66,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|32|70,26|32|70,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|32|96,26|32|96,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|35|114,26|35|114,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|35|120,26|35|120,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|35|37,26|35|37,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|35|54,26|35|54,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|35|66,26|35|66,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|35|70,26|35|70,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|35|96,26|35|96,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|37|114,26|37|114,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|37|120,26|37|120,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|37|54,26|37|54,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|37|66,26|37|66,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|37|70,26|37|70,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|37|96,26|37|96,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|38|100,26|38|100,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,26|38|137,26|38|137,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,26|38|138,26|38|138,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,26|38|45,26|38|45,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,26|38|72,26|38|72,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,26|38|95,26|38|95,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,26|38|98,26|38|98,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,26|45|108,26|45|108,1,0,0.000,0,8538982213
Team Falcons,Team Falcons,26|45|114,26|45|114,1,0,0.000,0,8538982213
Team Falcons,Team Falcons,26|45|123,26|45|123,1,0,0.000,0,8538982213
Team Falcons,Team Falcons,26|45|137,26|45|137,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,26|45|138,26|45|138,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,26|45|145,26|45|145,1,0,0.000,0,8538982213
Team Falcons,Team Falcons,26|45|95,26|45|95,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,26|45|99,26|45|99,1,0,0.000,0,8538982213
Team Falcons,Team Falcons,26|52|102,26|52|102,1,0,0.000,0,8514117469
Team Falcons,Team Falcons,26|52|128,26|52|128,1,0,0.000,0,8514117469
Team Falcons,Team Falcons,26|52|60,26|52|60,1,0,0.000,0,8514117469
Team Falcons,Team Falcons,26|52|63,26|52|63,1,0,0.000,0,8514117469
Team Falcons,Team Falcons,26|52|65,26|52|65,1,0,0.000,0,8514117469
Team Falcons,Team Falcons,26|52|66,26|52|66,1,0,0.000,0,8514117469
Team Falcons,Team Falcons,26|52|98,26|52|98,1,0,0.000,0,8514117469
Team Falcons,Team Falcons,26|54|114,26|54|114,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|54|120,26|54|120,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|54|66,26|54|66,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|54|70,26|54|70,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|54|96,26|54|96,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|60|102,26|60|102,1,0,0.000,0,8514117469
Team Falcons,Team Falcons,26|60|128,26|60|128,1,0,0.000,0,8514117469
Team Falcons,Team Falcons,26|60|63,26|60|63,1,0,0.000,0,8514117469
Team Falcons,Team Falcons,26|60|65,26|60|65,1,0,0.000,0,8514117469
Team Falcons,Team Falcons,26|60|66,26|60|66,1,0,0.000,0,8514117469
Team Falcons,Team Falcons,26|60|98,26|60|98,1,0,0.000,0,8514117469
Team Falcons,Team Falcons,26|63|102,26|63|102,1,0,0.000,0,8514117469
Team Falcons,Team Falcons,26|63|128,26|63|128,1,0,0.000,0,8514117469
Team Falcons,Team Falcons,26|63|65,26|63|65,1,0,0.000,0,8514117469
Team Falcons,Team Falcons,26|63|66,26|63|66,1,0,0.000,0,8514117469
Team Falcons,Team Falcons,26|63|98,26|63|98,1,0,0.000,0,8514117469
Team Falcons,Team Falcons,26|65|102,26|65|102,1,0,0.000,0,8514117469
Team Falcons,Team Falcons,26|65|128,26|65|128,1,0,0.000,0,8514117469
Team Falcons,Team Falcons,26|65|66,26|65|66,1,0,0.000,0,8514117469
Team Falcons,Team Falcons,26|65|98,26|65|98,1,0,0.000,0,8514117469
Team Falcons,Team Falcons,26|66|102,26|66|102,1,0,0.000,0,8514117469
Team Falcons,Team Falcons,26|66|114,26|66|114,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|66|120,26|66|120,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|66|128,26|66|128,1,0,0.000,0,8514117469
Team Falcons,Team Falcons,26|66|70,26|66|70,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|66|96,26|66|96,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|66|98,26|66|98,1,0,0.000,0,8514117469
Team Falcons,Team Falcons,26|70|114,26|70|114,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|70|120,26|70|120,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|70|96,26|70|96,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|72|108,26|72|108,1,0,0.000,0,8538982213
Team Falcons,Team Falcons,26|72|114,26|72|114,1,0,0.000,0,8538982213
Team Falcons,Team Falcons,26|72|123,26|72|123,1,0,0.000,0,8538982213
Team Falcons,Team Falcons,26|72|137,26|72|137,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,26|72|138,26|72|138,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,26|72|145,26|72|145,1,0,0.000,0,8538982213
Team Falcons,Team Falcons,26|72|95,26|72|95,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,26|72|99,26|72|99,1,0,0.000,0,8538982213
Team Falcons,Team Falcons,26|95|100,26|95|100,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,26|95|137,26|95|137,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,26|95|138,26|95|138,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,26|95|98,26|95|98,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,26|96|114,26|96|114,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|96|120,26|96|120,1,0,0.000,0,8514308079
Team Falcons,Team Falcons,26|98|102,26|98|102,1,0,0.000,0,8514117469
Team Falcons,Team Falcons,26|98|108,26|98|108,1,0,0.000,0,8538982213
Team Falcons,Team Falcons,26|98|114,26|98|114,1,0,0.000,0,8538982213
Team Falcons,Team Falcons,26|98|123,26|98|123,1,0,0.000,0,8538982213
Team Falcons,Team Falcons,26|98|128,26|98|128,1,0,0.000,0,8514117469
Team Falcons,Team Falcons,26|98|137,26|98|137,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,26|98|138,26|98|138,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,26|98|145,26|98|145,1,0,0.000,0,8538982213
Team Falcons,Team Falcons,26|98|99,26|98|99,1,0,0.000,0,8538982213
Team Falcons,Team Falcons,26|99|100,26|99|100,1,0,0.000,0,8538982213
Team Falcons,Team Falcons,26|99|108,26|99|108,1,0,0.000,0,8538982213
Team Falcons,Team Falcons,26|99|114,26|99|114,1,0,0.000,0,8538982213
Team Falcons,Team Falcons,26|99|123,26|99|123,1,0,0.000,0,8538982213
Team Falcons,Team Falcons,26|99|145,26|99|145,1,0,0.000,0,8538982213
Team Falcons,Team Falcons,28|100|109,28|100|109,1,0,0.000,0,8576678568
Team Falcons,Team Falcons,28|100|131,28|100|131,1,0,0.000,0,8576678568
Team Falcons,Team Falcons,28|100|138,28|100|138,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,28|101|120,28|101|120,1,0,0.000,0,8538849304
Team Falcons,Team Falcons,28|101|123,28|101|123,1,0,0.000,0,8538849304
Team Falcons,Team Falcons,28|101|145,28|101|145,1,0,0.000,0,8538849304
Team Falcons,Team Falcons,28|106|128,28|106|128,1,0,0.000,0,8524964454
Team Falcons,Team Falcons,28|108|120,28|108|120,1,0,0.000,0,8532316401
Team Falcons,Team Falcons,28|108|121,28|108|121,1,0,0.000,0,8532316401
Team Falcons,Team Falcons,28|109|120,28|109|120,1,0,0.000,0,8451547891
Team Falcons,Team Falcons,28|109|123,28|109|123,1,0,0.000,0,8451547891
Team Falcons,Team Falcons,28|109|131,28|109|131,1,0,0.000,0,8576678568
Team Falcons,Team Falcons,28|109|137,28|109|137,1,0,0.000,0,8576678568
Team Falcons,Team Falcons,28|114|123,28|114|123,1,0,0.000,0,8511503985
Team Falcons,Team Falcons,28|114|128,28|114|128,1,0,0.000,0,8511503985
Team Falcons,Team Falcons,28|114|145,28|114|145,1,0,0.000,0,8511503985
Team Falcons,Team Falcons,28|120|121,28|120|121,1,0,0.000,0,8532316401
Team Falcons,Team Falcons,28|120|131,28|120|131,1,0,0.000,0,8461735141
Team Falcons,Team Falcons,28|120|145,28|120|145,1,0,0.000,0,8538849304
Team Falcons,Team Falcons,28|123|128,28|123|128,1,0,0.000,0,8511503985
Team Falcons,Team Falcons,28|123|137,28|123|137,1,0,0.000,0,8527923420
Team Falcons,Team Falcons,28|128|145,28|128|145,1,0,0.000,0,8511503985
Team Falcons,Team Falcons,28|131|137,28|131|137,1,0,0.000,0,8576678568
Team Falcons,Team Falcons,28|137|138,28|137|138,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,28|35|123,28|35|123,1,0,0.000,0,8579245952
Team Falcons,Team Falcons,28|35|38,28|35|38,1,0,0.000,0,8579245952
Team Falcons,Team Falcons,28|35|39,28|35|39,1,0,0.000,0,8579245952
Team Falcons,Team Falcons,28|35|49,28|35|49,1,0,0.000,0,8579245952
Team Falcons,Team Falcons,28|35|64,28|35|64,1,0,0.000,0,8579245952
Team Falcons,Team Falcons,28|35|79,28|35|79,1,0,0.000,0,8579245952
Team Falcons,Team Falcons,28|37|100,28|37|100,1,0,0.000,0,8576678568
Team Falcons,Team Falcons,28|37|109,28|37|109,1,0,0.000,0,8576678568
Team Falcons,Team Falcons,28|37|131,28|37|131,1,0,0.000,0,8576678568
Team Falcons,Team Falcons,28|37|137,28|37|137,1,0,0.000,0,8576678568
Team Falcons,Team Falcons,28|37|49,28|37|49,1,0,0.000,0,8576678568
Team Falcons,Team Falcons,28|37|64,28|37|64,1,0,0.000,0,8576678568
Team Falcons,Team Falcons,28|38|100,28|38|100,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,28|38|120,28|38|120,1,0,0.000,0,8461735141
Team Falcons,Team Falcons,28|38|123,28|38|123,1,0,0.000,0,8579245952
Team Falcons,Team Falcons,28|38|131,28|38|131,1,0,0.000,0,8461735141
Team Falcons,Team Falcons,28|38|137,28|38|137,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,28|38|138,28|38|138,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,28|38|39,28|38|39,1,0,0.000,0,8579245952
Team Falcons,Team Falcons,28|38|49,28|38|49,1,0,0.000,0,8579245952
Team Falcons,Team Falcons,28|38|64,28|38|64,1,0,0.000,0,8579245952
Team Falcons,Team Falcons,28|38|95,28|38|95,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,28|38|98,28|38|98,1,0,0.000,0,8540545264
Team Falcons,Team Falcons,28|39|137,28|39|137,1,0,0.000,0,8527923420
Team Falcons,Team Falcons,28|39|49,28|39|49,1,0,0.000,0,8579245952
